family,seed,audit_id,dataset_index,target,resolved,certification_pass,quadrature_order,numerical_tolerance,nested_quadrature_error,endpoint_change,R,D,H,chi,R_over_s,D_over_s,H_over_s,max_abs_transfer_entry,pot_conservation_error,bshap_reconstruction_error,ig_reconstruction_error,bshap_completeness_error,ig_completeness_error,margin_gap_error,interior_mobius_reconstruction_error
quadratic,20260843,5,9528,0.7,True,True,32,2.9658262552478835e-08,3.9968028886505635e-15,-0.3914701903816462,1.6794525426440322e-13,3.4112511096285904e-16,1.6760412915344036e-13,,5.662680137355732e-14,1.1501857546754635e-16,5.6511782798089775e-14,2.627527824946204e-15,6.48699843841527e-15,2.220446049250313e-16,6.938893903907228e-17,1.1102230246251565e-16,5.551115123125783e-17,2.714759634023896e-16,4.440892098500626e-16
quadratic,20260843,6,2903,0.725,True,True,32,2.9658262552478835e-08,2.1094237467877974e-15,-0.30669657450483356,6.408205646018808e-14,2.102319641124274e-16,6.387182449607566e-14,,2.1606814069704196e-14,7.088478758336982e-17,2.1535929282120827e-14,1.522591576628786e-15,2.5916768731093498e-15,1.1102230246251565e-16,1.1102230246251565e-16,4.440892098500626e-16,0.0,3.994159500496689e-16,0.0
quadratic,20260843,7,2561,0.741,True,True,32,2.9658262552478835e-08,7.549516567451064e-15,-0.8591021729041968,1.9134041759250837e-13,6.634893940477282e-16,1.9067692819846064e-13,,6.451504610357431e-14,2.237114844046297e-16,6.429133461916969e-14,5.717648576819556e-15,9.481131157951239e-15,8.881784197001252e-16,2.220446049250313e-16,9.992007221626409e-16,3.3306690738754696e-16,8.337246237304128e-16,2.220446049250313e-16
quadratic,20260843,8,9579,0.797,True,True,32,2.9658262552478835e-08,1.6653345369377348e-15,-0.9887420372401372,6.791999378593808e-14,2.0746260199184992e-16,6.771253118394623e-14,,2.2900867394290882e-14,6.995103021451612e-17,2.2830916364076364e-14,1.3877787807814457e-15,2.8249971806282304e-15,3.3306690738754696e-16,2.7755575615628914e-17,2.220446049250313e-16,0.0,1.9138130234014614e-16,0.0
quadratic,20260843,9,12279,0.819,True,True,32,2.9658262552478835e-08,2.220446049250313e-15,-1.1451528725820785,1.0255866045222988e-13,3.9130043864524084e-16,1.0216736001358464e-13,,3.45801310075927e-14,1.319363998322066e-16,3.4448194607760496e-14,1.4802973661668755e-15,2.9518488348090344e-15,4.440892098500626e-16,2.220446049250313e-16,0.0,4.440892098500626e-16,1.657404372476126e-16,0.0
quadratic,20260843,10,5210,0.904,True,True,32,2.9658262552478835e-08,1.6653345369377348e-15,-0.6628142334015668,8.272369644449614e-14,3.6088030711904186e-16,8.23628161373771e-14,,2.7892293521281172e-14,1.2167951729487928e-16,2.7770614003986292e-14,1.45915026093592e-15,3.2335245592207684e-15,6.661338147750939e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,2.4107699963289126e-16,0.0
quadratic,20260843,11,7482,0.932,True,True,32,2.9658262552478835e-08,1.7763568394002505e-15,-0.4326333889652483,8.228942236202757e-14,2.1204000030673389e-16,8.207738236172083e-14,,2.7745867518847567e-14,7.14944106828711e-17,2.7674373108164693e-14,1.6018932212448688e-15,2.927345865710862e-15,4.440892098500626e-16,2.220446049250313e-16,3.3306690738754696e-16,1.6653345369377348e-16,2.561443121099467e-16,0.0
quadratic,20260843,12,13055,0.961,True,True,32,2.9658262552478835e-08,1.9984014443252818e-15,-0.7073298745667902,8.459395371076499e-14,3.430134297466037e-16,8.425094028101838e-14,,2.8522895958952466e-14,1.1565526778234508e-16,2.8407240691170122e-14,1.9349601286324155e-15,3.788636071533347e-15,4.440892098500626e-16,6.938893903907228e-18,1.2212453270876722e-15,3.3306690738754696e-16,6.217248937900876e-16,0.0
quadratic,20260843,13,12827,0.962,True,True,32,2.9658262552478835e-08,1.887379141862766e-15,-0.23951321125658365,7.984860654206534e-14,3.971832680044731e-16,7.945142327406086e-14,,2.6922887475548226e-14,1.3391993792680094e-16,2.6788967537621425e-14,1.792217168323467e-15,2.74650094334028e-15,1.2212453270876722e-15,5.551115123125783e-17,2.498001805406602e-16,2.7755575615628914e-17,2.077703088941351e-16,0.0
quadratic,20260843,14,2997,1.002,True,True,32,2.9658262552478835e-08,1.5543122344752192e-15,-0.5224979300561687,4.693356163779083e-14,1.9364212201315285e-16,4.6739919515777676e-14,,1.5824784595774687e-14,6.529112137655152e-17,1.5759493474398135e-14,8.511709855459534e-16,2.403025695096872e-15,2.220446049250313e-16,6.938893903907228e-18,1.1102230246251565e-16,4.440892098500626e-16,2.0169051614023704e-16,0.0
quadratic,20260843,15,5030,1.01,True,True,32,2.9658262552478835e-08,3.219646771412954e-15,-0.22106965041142135,8.163072978816296e-14,3.550978955324526e-16,8.127563189263051e-14,,2.7523773398297154e-14,1.1972983747922668e-16,2.740404356081793e-14,3.164135620181696e-15,3.987045069098194e-15,5.551115123125783e-17,2.220446049250313e-16,1.1102230246251565e-16,6.661338147750939e-16,7.784778113145457e-17,0.0
quadratic,20260843,16,9116,1.026,True,True,32,2.9658262552478835e-08,2.220446049250313e-15,-0.6551123429740819,7.377484866397242e-14,2.395074879165313e-16,7.353534117605589e-14,,2.4874973216462514e-14,8.075573796433106e-17,2.4794217478498184e-14,2.4980018054066022e-15,4.657732532997727e-15,2.220446049250313e-16,2.42861286636753e-17,2.220446049250313e-16,1.1102230246251565e-16,2.4477774304830814e-16,0.0
quadratic,20260843,17,20015,1.034,True,True,32,2.9658262552478835e-08,6.661338147750939e-16,-0.8029895262370672,5.749234057887984e-14,1.9764631296517835e-16,5.729469426591466e-14,,1.9384932100169378e-14,6.664123112925207e-17,1.9318290869040127e-14,1.0824674490095276e-15,2.4403222498303734e-15,2.220446049250313e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,7.216449660063526e-17,0.0
quadratic,20260843,18,1857,1.059,True,True,32,2.9658262552478835e-08,9.103828801926284e-15,-0.8398067191438605,1.7063947291383925e-13,8.735189737546241e-16,1.6976595394008464e-13,,5.753522230504943e-14,2.945280331944514e-16,5.724069427185498e-14,6.050715484207103e-15,5.511216483178316e-15,2.220446049250313e-15,4.440892098500626e-16,2.220446049250313e-15,4.440892098500626e-16,2.0766457336798163e-15,0.0
quadratic,20260843,19,19048,1.075,True,True,32,2.9658262552478835e-08,2.886579864025407e-15,-0.3125695787051448,1.0471406314800581e-13,2.741709802311389e-16,1.0443989216777467e-13,,3.530687711821265e-14,9.244337214494842e-17,3.52144337460677e-14,1.9984014443252818e-15,5.632647126496693e-15,2.220446049250313e-16,2.7755575615628914e-17,5.551115123125783e-17,2.7755575615628914e-16,1.2344622678570277e-16,0.0
quadratic,20260843,20,9519,1.089,True,True,32,2.9658262552478835e-08,5.329070518200751e-15,-0.6699755413045898,1.6878551920866748e-13,5.677259464460728e-16,1.682177932622214e-13,,5.691011700702622e-14,1.914225236362075e-16,5.671869448339002e-14,4.091964862189862e-15,5.229323918332085e-15,6.661338147750939e-16,3.469446951953614e-18,1.4432899320127035e-15,1.1102230246251565e-16,7.2349533771406e-16,2.220446049250313e-16
quadratic,20260843,21,2993,1.098,True,True,32,2.9658262552478835e-08,5.551115123125783e-16,0.005088934917619747,5.126936924772692e-14,1.2298363385877462e-16,5.1146385613868146e-14,,1.7286706919196057e-14,4.14669044220514e-17,1.7245240014774006e-14,4.891920202254596e-16,2.862727416230726e-15,1.6653345369377348e-16,4.336808689942018e-19,8.326672684688674e-17,5.551115123125783e-17,1.245035820472499e-16,0.0
quadratic,20260843,22,11936,1.16,True,True,32,2.9658262552478835e-08,3.219646771412954e-15,-0.3760738440335689,1.02182085544234e-13,3.794583694879557e-16,1.0180262717474604e-13,,3.445315967630532e-14,1.2794356001688326e-16,3.4325216116288435e-14,1.8397981550931167e-15,2.994132719535969e-15,8.881784197001252e-16,2.220446049250313e-16,4.996003610813204e-16,3.3306690738754696e-16,6.690415417443498e-16,0.0
quadratic,20260843,23,9470,1.162,True,True,32,2.9658262552478835e-08,4.884981308350689e-15,-0.03961083760167483,2.2701916250058598e-13,8.543146555594135e-16,2.2616484784502657e-13,,7.654499723268911e-14,2.880528331852703e-16,7.625694439950385e-14,4.773959005888173e-15,6.665674956440881e-15,8.881784197001252e-16,2.220446049250313e-16,7.216449660063518e-16,4.996003610813204e-16,1.942890293094028e-16,6.661338147750939e-16
quadratic,20260843,24,16444,1.167,True,True,32,2.9658262552478835e-08,2.220446049250313e-15,-0.5868622738401585,8.011116571702916e-14,2.4385049204745877e-16,7.98673152249817e-14,,2.7011415646913366e-14,8.222008676873007e-17,2.6929195560144638e-14,1.5543122344752192e-15,2.308483265656136e-15,1.1102230246251565e-16,3.469446951953614e-18,2.220446049250313e-16,0.0,2.6169542723307277e-16,0.0
quadratic,20260843,25,12155,1.172,True,True,32,2.9658262552478835e-08,1.5543122344752192e-15,-0.3522146308787528,1.1652223498251213e-13,3.7878100127352657e-16,1.161434539812386e-13,,3.928828763193116e-14,1.2771516895276392e-16,3.91605724629784e-14,1.7393494052460787e-15,5.850788603600776e-15,2.7755575615628914e-16,2.220446049250313e-16,0.0,0.0,1.5622423989368298e-16,0.0
quadratic,20260843,26,13083,1.18,True,True,32,2.9658262552478835e-08,2.7755575615628914e-15,-0.7601139611823808,1.0335279052890789e-13,4.611659103534576e-16,1.0289162461855443e-13,,3.484789115546813e-14,1.5549323212627416e-16,3.469239792334186e-14,2.0301221021717147e-15,3.795574965437254e-15,1.1102230246251565e-16,0.0,0.0,5.551115123125783e-16,6.740639792367003e-17,0.0
quadratic,20260843,27,12928,1.216,True,True,32,2.9658262552478835e-08,2.220446049250313e-15,-0.6137267274390408,9.489232161698025e-14,2.8793053837347726e-16,9.460439107860678e-14,,3.1995239589329604e-14,9.708273971342668e-17,3.1898156849616176e-14,1.4432899320127035e-15,2.967352925875577e-15,8.881784197001252e-16,1.1492543028346347e-17,6.661338147750939e-16,3.3306690738754696e-16,9.114402354541762e-16,0.0
quadratic,20260843,28,15342,1.256,True,True,32,2.9658262552478835e-08,3.774758283725532e-15,0.42908233980002763,1.0753465317587456e-13,4.819587138030486e-16,1.070526944620715e-13,,3.625790721408487e-14,1.6250402832945672e-16,3.609540318575541e-14,3.0808688933348094e-15,5.379811179873073e-15,4.440892098500626e-16,2.220446049250313e-16,1.6653345369377348e-16,4.440892098500626e-16,4.010019829419914e-16,0.0
quadratic,20260843,29,13936,1.286,True,True,32,2.9658262552478835e-08,1.6653345369377348e-15,0.3032942157298806,1.1111027462679112e-13,2.4925601430742293e-16,1.108610186124837e-13,,3.7463514401825447e-14,8.404268923925557e-17,3.737947171258619e-14,1.6336138790913019e-15,5.886242014641052e-15,5.551115123125783e-16,2.220446049250313e-16,6.661338147750939e-16,2.7755575615628914e-16,5.130816406660542e-16,0.0
quadratic,20260843,30,243,1.375,True,True,32,2.9658262552478835e-08,3.552713678800501e-15,0.5921655893299673,1.2330788671878678e-13,6.455773415847697e-16,1.2266230937720202e-13,,4.157623411034262e-14,2.1767200301853568e-16,4.135856210732409e-14,2.9976021664879227e-15,3.49069731453433e-15,4.440892098500626e-16,5.551115123125783e-17,5.551115123125783e-16,2.220446049250313e-16,3.190569501720387e-16,0.0
quadratic,20260843,31,12361,1.375,True,True,32,2.9658262552478835e-08,2.3869795029440866e-15,-0.6908682513114279,1.4774623323718505e-13,3.402990521647722e-16,1.4740593418502028e-13,,4.981621326460219e-14,1.1474004977959506e-16,4.9701473214822594e-14,2.7478019859472624e-15,5.1165668923935925e-15,4.440892098500626e-16,4.440892098500626e-16,6.661338147750939e-16,2.220446049250313e-16,2.7623406207935443e-16,0.0
quadratic,20260843,32,6134,1.385,True,True,32,2.9658262552478835e-08,1.5543122344752192e-15,-0.30967084476404616,7.594631562193733e-14,2.655035582922409e-16,7.568081206364509e-14,,2.560713578132032e-14,8.952094136412928e-17,2.5517614839956188e-14,1.6336138790913017e-15,2.5439719775199876e-15,1.2212453270876722e-15,2.220446049250313e-16,6.661338147750939e-16,2.220446049250313e-16,1.1715496297949273e-15,0.0
quadratic,20260843,33,1951,1.426,True,True,32,2.9658262552478835e-08,1.7208456881689926e-15,-0.7530590132490405,7.730375016534466e-14,2.2030265343457167e-16,7.708344751191008e-14,,2.60648276440872e-14,7.428036387659491e-17,2.5990547280210605e-14,9.040387486233417e-16,2.5925442348473382e-15,1.1102230246251565e-16,0.0,0.0,2.220446049250313e-16,5.789020056974022e-17,0.0
quadratic,20260843,34,10023,1.444,True,True,32,2.9658262552478835e-08,1.7763568394002505e-15,-0.6873620835800314,8.010460526131212e-14,3.4647745568769484e-16,7.975812780562442e-14,,2.7009203630715377e-14,1.1682324784690945e-16,2.6892380382868466e-14,1.919099799709199e-15,2.3091337869596273e-15,5.551115123125783e-16,4.163336342344337e-17,4.440892098500626e-16,4.440892098500626e-16,3.0346096006420936e-16,0.0
quadratic,20260843,35,9457,1.458,True,True,32,2.9658262552478835e-08,3.9968028886505635e-15,-0.8479136891030823,1.536920599055054e-13,5.407793921658175e-16,1.531512805133396e-13,,5.1820992424473575e-14,1.8233684161671136e-16,5.1638655582856863e-14,3.700743415417189e-15,4.217112770099618e-15,1.1102230246251565e-15,6.245004513516506e-17,4.440892098500626e-16,6.661338147750939e-16,1.7842870038618593e-16,2.220446049250313e-16
quadratic,20260843,36,2358,1.487,True,True,32,2.9658262552478835e-08,5.551115123125783e-16,-0.20179829540443328,3.957939919921195e-14,1.9920407915800346e-16,3.9380195120053947e-14,,1.334515099432347e-14,6.716646964923237e-17,1.3277984524674239e-14,4.625929269271486e-16,1.242495689668388e-15,5.551115123125783e-17,0.0,8.326672684688674e-17,3.3306690738754696e-16,9.25185853854298e-17,0.0
quadratic,20260843,37,15340,1.516,True,True,32,2.9658262552478835e-08,1.9984014443252818e-15,-0.3398707628071549,9.132027454829735e-14,5.064711051343854e-16,9.081380344316297e-14,,3.0790837590944724e-14,1.7076897348191242e-16,3.062006861746281e-14,3.2037864424897375e-15,5.418408777213557e-15,6.661338147750939e-16,2.220446049250313e-16,3.3306690738754696e-16,6.661338147750939e-16,5.876251866051723e-16,0.0
quadratic,20260843,38,7011,1.556,True,True,32,2.9658262552478835e-08,2.7755575615628914e-15,-0.2635016549608393,8.98986531711319e-14,2.762092803154117e-16,8.962244389081649e-14,,3.0311503585909884e-14,9.3130634279966e-17,3.021837295162992e-14,2.0539125955565396e-15,3.505876144949127e-15,3.3306690738754696e-16,0.0,0.0,1.1102230246251565e-16,1.14194368247159e-16,0.0
quadratic,20260843,39,4943,1.563,True,True,32,2.9658262552478835e-08,1.2212453270876722e-15,0.35391618903922306,7.907915393940661e-14,3.934105025875979e-16,7.868574343681901e-14,,2.6663447934443208e-14,1.326478588863651e-16,2.653080007555684e-14,1.1102230246251565e-15,3.273856880037229e-15,4.440892098500626e-16,2.220446049250313e-16,1.6653345369377348e-16,5.551115123125783e-17,4.2056305528062496e-16,0.0
quadratic,20260843,40,10139,1.595,True,True,32,2.9658262552478835e-08,2.4424906541753444e-15,0.21607016070590945,6.648059355829086e-14,2.9530053171263447e-16,6.618529302657823e-14,,2.241553882013713e-14,9.956771108560885e-17,2.231597110905152e-14,2.6367796834847468e-15,3.8870816287950305e-15,2.220446049250313e-16,2.42861286636753e-17,5.551115123125783e-17,0.0,2.1755084506345232e-16,0.0
quadratic,20260843,41,13689,1.6,True,True,32,2.9658262552478835e-08,2.4424906541753444e-15,-0.4613568139823936,6.893664500021025e-14,2.6458663302636807e-16,6.867205836718389e-14,,2.3243655921593605e-14,8.921177785050458e-17,2.31544441437431e-14,1.1472304587793285e-15,2.7929047963226594e-15,3.3306690738754696e-16,4.440892098500626e-16,2.220446049250313e-16,2.7755575615628914e-16,2.889223252179269e-16,0.0
quadratic,20260843,42,12306,1.611,True,True,32,2.9658262552478835e-08,2.886579864025407e-15,-0.15742792402207617,1.0614722688987087e-13,4.655977158051793e-16,1.0568162917406569e-13,,3.5790102910461654e-14,1.5698752244212792e-16,3.563311538801953e-14,1.919099799709199e-15,3.3350058825654116e-15,5.551115123125783e-16,4.440892098500626e-16,6.938893903907228e-16,1.3877787807814457e-16,4.858547426811992e-16,0.0
quadratic,20260843,43,14526,1.634,True,True,32,2.9658262552478835e-08,6.661338147750939e-15,0.259718071810757,1.1673084890395382e-13,5.025297720940271e-16,1.1622831913185979e-13,,3.9358626857323256e-14,1.694400577932795e-16,3.918918679952998e-14,3.3941103895683355e-15,6.970986288212799e-15,6.661338147750939e-16,2.220446049250313e-16,1.0547118733938987e-15,3.885780586188048e-16,9.164626729465286e-16,0.0
quadratic,20260843,44,17733,1.645,True,True,32,2.9658262552478835e-08,5.995204332975845e-15,0.693056811958747,9.464726378837073e-14,1.8884039710591335e-16,9.445842339126481e-14,,3.191261241986008e-14,6.367210377606226e-17,3.184894031608402e-14,2.4424906541753444e-15,4.277828091758806e-15,2.220446049250313e-16,2.0816681711721685e-17,4.440892098500626e-16,2.220446049250313e-16,2.122640687557142e-16,0.0
quadratic,20260843,45,6168,1.655,True,True,32,2.9658262552478835e-08,2.7755575615628914e-15,0.24471958943872574,6.752240858869968e-14,3.051626411882633e-16,6.721724594751141e-14,,2.276681193620904e-14,1.0289295964262675e-16,2.2663918976566413e-14,2.458350983098561e-15,3.4413661156862396e-15,2.220446049250313e-16,1.3877787807814457e-17,4.440892098500626e-16,3.885780586188048e-16,5.236551932815325e-16,0.0
quadratic,20260843,46,14636,1.663,True,True,32,2.9658262552478835e-08,2.4424906541753444e-15,0.43405214511670764,1.190892973685856e-13,4.1074741161239037e-16,1.186785499569732e-13,,4.015383475611997e-14,1.384934167622237e-16,4.0015341339357746e-14,2.0724163126336257e-15,3.956904248703097e-15,6.661338147750939e-16,2.220446049250313e-16,8.326672684688674e-16,3.3306690738754696e-16,5.490317195586781e-16,0.0
quadratic,20260843,47,13286,1.664,True,True,32,2.9658262552478835e-08,2.220446049250313e-15,0.24869980301633943,7.130125070060822e-14,1.9154857924675852e-16,7.110970212136146e-14,,2.404093988123686e-14,6.45852328361524e-17,2.3976354648400708e-14,2.3473286806360452e-15,2.933851078745775e-15,4.440892098500626e-16,5.551115123125783e-17,1.6653345369377348e-16,2.220446049250313e-16,1.810720885400554e-16,0.0
quadratic,20260843,48,14542,1.683,True,True,32,2.9658262552478835e-08,2.55351295663786e-15,0.5399403727296479,8.527004850392811e-14,4.358296544427185e-16,8.48342188494854e-14,,2.8750857658315944e-14,1.4695050111972656e-16,2.860390715719622e-14,1.966680786478849e-15,4.1581321719164066e-15,2.220446049250313e-16,5.551115123125783e-17,5.551115123125783e-16,0.0,4.1236855200362973e-16,0.0
quadratic,20260843,49,14720,1.772,True,True,32,2.9658262552478835e-08,3.9968028886505635e-15,0.37141585190110527,1.015090500082009e-13,5.872493298520439e-16,1.0092180067834886e-13,,3.4226229479419316e-14,1.9800530419235956e-16,3.402822417522695e-14,3.1086244689504383e-15,3.961241057393039e-15,4.440892098500626e-16,6.938893903907228e-18,5.551115123125783e-16,3.885780586188048e-16,6.029568378976153e-16,0.0
quadratic,20260843,50,7158,1.819,True,True,32,2.9658262552478835e-08,2.6645352591003757e-15,-0.7994152580547851,9.387487893512218e-14,1.6864403392287857e-16,9.37062349011993e-14,,3.165218419960212e-14,5.686241182350829e-17,3.159532178777861e-14,1.5173048003210472e-15,3.1047213411294905e-15,1.1102230246251565e-16,1.3877787807814457e-17,2.220446049250313e-16,1.1102230246251565e-16,1.7234890763228658e-16,0.0
quadratic,20260843,51,730,1.828,True,True,32,2.9658262552478835e-08,3.3306690738754696e-15,0.8418759506724183,1.2612866790182425e-13,5.296296635386761e-16,1.2559903823828557e-13,,4.2527328658799815e-14,1.7857744114360123e-16,4.234875121765621e-14,2.125284075711014e-15,7.960212350388574e-15,4.440892098500626e-16,2.7755575615628914e-17,1.1102230246251565e-16,7.771561172376096e-16,4.0364537109586033e-16,0.0
quadratic,20260843,52,738,1.869,True,True,32,2.9658262552478835e-08,2.6645352591003757e-15,1.0287539837806905,1.2212243309963152e-13,4.652498676081744e-16,1.2165718323202335e-13,,4.117652977261965e-14,1.5687023701571783e-16,4.101965953560393e-14,2.1316282072803005e-15,3.466871971793961e-15,1.5543122344752192e-15,5.551115123125783e-17,1.3322676295501878e-15,6.661338147750939e-16,1.0626420378555077e-15,0.0
quadratic,20260843,53,3461,1.894,True,True,32,2.9658262552478835e-08,1.2212453270876722e-15,0.4253946661557706,6.036756019835628e-14,1.7342794693728384e-16,6.0194132251419e-14,,2.0354381883139262e-14,5.847542371385094e-17,2.0295906459425414e-14,9.992007221626409e-16,2.7716544337419435e-15,2.220446049250313e-16,3.469446951953614e-18,3.3306690738754696e-16,5.551115123125783e-17,2.246879930789009e-16,0.0
quadratic,20260843,54,15343,1.898,True,True,32,2.9658262552478835e-08,3.552713678800501e-15,0.13516169096963404,1.1805938171516318e-13,3.310513239202219e-16,1.1772833039124295e-13,,3.980657380258298e-14,1.1162195470299142e-16,3.9694951847879986e-14,2.093563417864581e-15,6.119237061508187e-15,1.1102230246251565e-16,5.551115123125783e-17,2.498001805406602e-16,1.1102230246251565e-16,2.1570047335574492e-16,0.0
quadratic,20260843,55,8280,1.986,True,True,32,2.9658262552478835e-08,2.220446049250313e-15,0.44047173167264453,7.87618069309466e-14,3.2678886052210743e-16,7.84350180704245e-14,,2.655644672090331e-14,1.1018476215316748e-16,2.6446261958750143e-14,1.45915026093592e-15,3.967312589558958e-15,4.440892098500626e-16,5.551115123125783e-17,1.6653345369377348e-16,5.551115123125783e-16,1.3111205243192345e-16,0.0
quadratic,20260843,56,15471,1.99,True,True,32,2.9658262552478835e-08,1.5543122344752192e-15,-0.18273987581561957,9.276346225553379e-14,5.246382032512521e-16,9.223882405228254e-14,,3.127744320537773e-14,1.76894449674161e-16,3.110054875570357e-14,1.887379141862766e-15,2.8215277336762767e-15,4.440892098500626e-16,1.3877787807814457e-17,3.3306690738754696e-16,3.3306690738754696e-16,6.394355944210126e-16,0.0
quadratic,20260843,57,11110,2.013,True,True,32,2.9658262552478835e-08,2.220446049250313e-15,0.20913603556068106,8.364831851322075e-14,2.3098462626729776e-16,8.341733388695346e-14,,2.8204052198003565e-14,7.788204917890313e-17,2.8126170148824663e-14,2.394909667405695e-15,3.088675148976705e-15,3.3306690738754696e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,3.8117657178797024e-16,0.0
quadratic,20260843,58,14292,2.032,True,True,32,2.9658262552478835e-08,3.3306690738754696e-15,0.3268779984058685,1.3724171435546326e-13,7.256513511770602e-16,1.365160630042862e-13,,4.627436085057943e-14,2.4467089058000473e-16,4.6029689959999425e-14,2.55351295663786e-15,6.918077222195507e-15,1.3322676295501878e-15,4.440892098500626e-16,7.771561172376096e-16,2.220446049250313e-16,8.836846598385471e-16,0.0
quadratic,20260843,59,1456,2.041,True,True,32,2.9658262552478835e-08,4.218847493575595e-15,0.04396589227074199,1.0691053539384102e-13,3.6564214887493577e-16,1.0654489324496609e-13,,3.6047470820203336e-14,1.2328508732699699e-16,3.592418573287634e-14,4.0285235464969965e-15,3.3410435334134403e-15,4.440892098500626e-16,0.0,8.604228440844963e-16,3.885780586188048e-16,4.3906677235771044e-16,0.0
quadratic,20260843,60,15570,2.109,True,True,32,2.9658262552478835e-08,4.218847493575595e-15,0.597197496906624,1.0160094827505764e-13,6.553470357323613e-16,1.0094560123932528e-13,,3.425721520108596e-14,2.2096609151421363e-16,3.4036249109571744e-14,2.379049338482478e-15,4.698173274031436e-15,4.440892098500626e-16,2.220446049250313e-16,6.661338147750939e-16,2.220446049250313e-16,3.185282725412655e-16,0.0
quadratic,20260843,61,15883,2.173,True,True,32,2.9658262552478835e-08,2.6645352591003757e-15,1.2316891300778645,1.2893741134302668e-13,3.943687307933745e-16,1.285430426122333e-13,,4.3474364391669364e-14,1.3297094868438718e-16,4.334139344298498e-14,2.91830052187184e-15,4.089610594615323e-15,2.220446049250313e-16,3.469446951953614e-18,4.440892098500626e-16,2.220446049250313e-16,4.586278446963453e-16,0.0
quadratic,20260843,62,16663,2.193,True,True,32,2.9658262552478835e-08,1.1102230246251565e-15,1.0462897729401488,6.730508181208519e-14,3.754024207893619e-16,6.692967939129582e-14,,2.269353496112328e-14,1.2657599888904678e-16,2.2566958962234234e-14,8.405974329304756e-16,2.271620391791629e-15,3.3306690738754696e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,2.8178517720248054e-16,0.0
quadratic,20260843,63,11025,2.223,True,True,32,2.9658262552478835e-08,8.881784197001252e-16,0.5218299994150388,2.886549299849878e-14,1.8730057187760995e-16,2.8678192426621166e-14,,9.732698585233275e-15,6.31529144858674e-17,9.669545670747407e-15,6.661338147750939e-16,2.2555741996388434e-15,6.661338147750939e-16,3.469446951953614e-18,5.551115123125783e-16,1.1102230246251565e-16,3.082190587411742e-16,0.0
quadratic,20260843,64,17449,2.231,True,True,32,2.9658262552478835e-08,1.3322676295501878e-15,2.0871212266807415,7.854050164864587e-14,2.0732836743716144e-16,7.83331732812087e-14,,2.648182829647297e-14,6.990576979022426e-17,2.6411922526682743e-14,1.970645868709653e-15,2.7356589216154248e-15,4.440892098500626e-16,2.7755575615628914e-17,4.440892098500626e-16,0.0,4.274358644806854e-16,0.0
quadratic,20260843,65,11267,2.256,True,True,32,2.9658262552478835e-08,2.220446049250313e-15,1.1132800500643196,1.1844669177352692e-13,2.8076705973384125e-16,1.181659247137931e-13,,3.993716474926383e-14,9.466739976323217e-17,3.9842497349500604e-14,2.257453483404485e-15,5.044575868140555e-15,6.661338147750939e-16,1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,6.574106338673253e-16,0.0
quadratic,20260843,66,8013,2.262,True,True,32,2.9658262552478835e-08,2.4424906541753444e-15,1.0875620578855962,9.553347283226754e-14,2.5555781036330704e-16,9.527791502190423e-14,,3.2211419216896396e-14,8.616749208120674e-17,3.212525172481518e-14,2.1649348980190553e-15,2.0816681711721685e-15,4.440892098500626e-16,1.1102230246251565e-16,6.661338147750939e-16,4.440892098500626e-16,4.514906966808974e-16,0.0
quadratic,20260843,67,10222,2.296,True,True,32,2.9658262552478835e-08,2.4424906541753444e-15,0.9338568230667141,7.912611538207771e-14,2.5836641027679275e-16,7.886774897180091e-14,,2.6679282119803188e-14,8.711447942023781e-17,2.6592167640382952e-14,1.2212453270876722e-15,3.1112265541644035e-15,1.1102230246251565e-16,6.938893903907228e-18,2.220446049250313e-16,2.220446049250313e-16,3.729820685109745e-16,0.0
quadratic,20260843,68,13255,2.305,True,True,32,2.9658262552478835e-08,1.7763568394002505e-15,0.45790604402568547,7.88020793625002e-14,2.2057422026444174e-16,7.858150514223577e-14,,2.657002554450511e-14,7.437192919650857e-17,2.6495653615308604e-14,1.2053849981644557e-15,2.654126918244515e-15,2.220446049250313e-16,1.734723475976807e-17,2.220446049250313e-16,5.551115123125783e-17,1.2635395375495848e-16,0.0
quadratic,20260843,69,6618,2.306,True,True,32,2.9658262552478835e-08,2.1094237467877974e-15,0.36903714337285565,7.101928792076415e-14,2.767689351511141e-16,7.074251898561304e-14,,2.394586931554032e-14,9.331933543355248e-17,2.385254998010677e-14,1.1472304587793285e-15,2.815456201510358e-15,1.1102230246251565e-16,2.7755575615628914e-17,5.551115123125783e-17,2.220446049250313e-16,1.0520684852400293e-16,0.0
quadratic,20260843,70,15039,2.414,True,True,32,2.9658262552478835e-08,3.774758283725532e-15,1.1821411008557485,1.424359121885538e-13,6.558555781799313e-16,1.4178005661037389e-13,,4.8025710183298995e-14,2.2113755889085787e-16,4.780457262440814e-14,4.829470157119431e-15,5.924080670460796e-15,4.440892098500626e-16,2.220446049250313e-16,4.440892098500626e-16,4.440892098500626e-16,4.483186308962543e-16,0.0
