family,seed,audit_id,official_test_index,true_class_id,output_scale_s,resolved,certification_pass,quadrature_order,numerical_tolerance,nested_quadrature_error,endpoint_change,R,D,H,chi,R_over_s,D_over_s,H_over_s,max_abs_transfer_entry,pot_conservation_error,bshap_reconstruction_error,ig_reconstruction_error,bshap_completeness_error,ig_completeness_error,margin_gap_error,interior_mobius_reconstruction_error,pot_order1_L1_over_s,pot_order1_max_abs_over_s,pot_order2_L1_over_s,pot_order2_max_abs_over_s,pot_order3_L1_over_s,pot_order3_max_abs_over_s,pot_order4_L1_over_s,pot_order4_max_abs_over_s,pot_order5_L1_over_s,pot_order5_max_abs_over_s,pot_order6_L1_over_s,pot_order6_max_abs_over_s,pot_order7_L1_over_s,pot_order7_max_abs_over_s,pot_order8_L1_over_s,pot_order8_max_abs_over_s,max_abs_pot_order_ge2_over_s,max_abs_pot_order_ge3_over_s
additive,20260924,4,4116,0,18.824564473822164,True,True,32,1.8824564473822165e-07,3.702371742519972e-12,10.616370736665642,3.3969308847285144e-13,1.8045089232389595e-15,3.378885795496125e-13,,1.8045203061416682e-14,9.585926546924087e-17,1.7949343795947442e-14,3.0346096006420944e-15,1.9081958235744878e-14,4.884981308350689e-15,0.0,3.552713678800501e-15,1.7763568394002505e-15,5.2539982946308605e-15,0.0,0.5639636843353794,0.19589731637396546,1.226728987239857e-15,1.4154565237382966e-16,4.0104601505918406e-15,2.359094206230494e-16,7.266010155189923e-15,3.302731888722692e-16,9.153285520174319e-15,5.661826094953186e-16,7.78501088056063e-15,8.964557983675878e-16,4.05764203471645e-15,8.020920301183681e-16,9.908195666168076e-16,9.908195666168076e-16,9.908195666168076e-16,9.908195666168076e-16
additive,20260924,5,5544,0,18.824564473822164,True,True,32,1.8824564473822165e-07,2.152169997771125e-09,12.657784972645766,3.8852737165095437e-13,2.000251816032992e-15,3.8652711983492136e-13,,2.063938170740942e-14,1.0625753487229859e-16,2.0533124172537118e-14,4.0602442043434294e-15,2.290528877679776e-14,1.7763568394002505e-15,0.0,0.0,1.7763568394002505e-15,1.5130753792748571e-15,0.0,0.7504327467138623,0.23749148290648908,1.3210927554890768e-15,1.8872753649843955e-16,5.001279717208648e-15,3.302731888722692e-16,9.577922477295807e-15,5.190007253707087e-16,1.2078562335900131e-14,6.605463777445384e-16,8.49273914242978e-15,9.436376824921977e-16,3.019640583975033e-15,1.1795471031152472e-15,2.359094206230494e-16,2.359094206230494e-16,1.1795471031152472e-15,1.1795471031152472e-15
additive,20260924,6,6708,0,18.824564473822164,True,True,32,1.8824564473822165e-07,8.077767621461618e-12,7.3108014814264095,2.767894709728343e-13,1.715790208324717e-15,2.7507368076450957e-13,,1.470363212693412e-14,9.114634289206164e-17,1.4612485784042058e-14,2.3185818344627155e-15,1.5785983631388945e-14,3.1086244689504383e-15,0.0,4.440892098500626e-15,0.0,3.010290429626496e-15,0.0,0.38836497341508025,0.19239318675499423,7.549101459937582e-16,9.436376824921978e-17,2.8309130474765932e-15,1.8872753649843955e-16,6.039281167950066e-15,2.830913047476593e-16,8.728648563052828e-15,4.24636957121489e-16,7.596283344062191e-15,6.605463777445384e-16,2.8309130474765932e-15,8.49273914242978e-16,2.359094206230494e-16,2.359094206230494e-16,8.49273914242978e-16,8.49273914242978e-16
additive,20260924,7,7346,0,18.824564473822164,True,True,32,1.8824564473822165e-07,3.2825964169092003e-12,5.17524383654046,2.2883758380284495e-13,1.1810658271488568e-15,2.276565179756961e-13,,1.215632819134123e-14,6.27406721037967e-17,1.2093587519237433e-14,2.3869795029440866e-15,1.2490009027033011e-14,3.552713678800501e-15,0.0,6.217248937900877e-15,8.881784197001252e-16,3.3830081593220834e-15,0.0,0.46658957685454944,0.19615259248516584,8.020920301183681e-16,9.436376824921978e-17,2.7601402212896782e-15,1.179547103115247e-16,5.072052543395563e-15,2.359094206230494e-16,6.416736240946945e-15,3.302731888722692e-16,4.671006528336379e-15,3.5386413093457416e-16,2.19395761179436e-15,4.482278991837939e-16,6.369554356822335e-16,6.369554356822335e-16,6.369554356822335e-16,6.369554356822335e-16
additive,20260924,8,7393,0,18.824564473822164,True,True,32,1.8824564473822165e-07,1.479271505289148e-08,1.0449881881515317,2.3755257020733704e-13,1.3261878367962875e-15,2.3622638237054077e-13,,1.2619286387086546e-14,7.044985495629991e-17,1.2548836532130247e-14,1.887379141862766e-15,9.43689570931383e-15,3.9968028886505635e-15,0.0,7.105427357601002e-15,2.6645352591003757e-15,4.270657901391436e-15,0.0,0.5717502363665999,0.1922394072766082,1.1323652189906373e-15,1.651365944361346e-16,3.821732614093401e-15,2.359094206230494e-16,6.652645661569994e-15,2.830913047476593e-16,7.006509792504568e-15,4.24636957121489e-16,4.175596745027975e-15,5.190007253707087e-16,1.250319929302162e-15,3.5386413093457416e-16,9.436376824921978e-17,9.436376824921978e-17,5.190007253707087e-16,5.190007253707087e-16
additive,20260924,9,8134,0,18.824564473822164,True,True,32,1.8824564473822165e-07,5.17808018685173e-12,11.5860449571871,2.3113706715789597e-13,2.3483860358975938e-15,2.2878868112199837e-13,,1.2278481527650748e-14,1.2475114838185547e-16,1.2153730379268893e-14,3.552713678800501e-15,1.3038181645441682e-14,9.769962616701378e-15,0.0,1.7763568394002505e-15,1.7763568394002505e-15,8.137406092871623e-15,0.0,0.6810113373706681,0.22141407205805416,1.0851833348660274e-15,9.436376824921978e-17,3.2083681204734724e-15,2.359094206230494e-16,4.671006528336379e-15,4.24636957121489e-16,5.001279717208648e-15,3.302731888722692e-16,4.623824644211769e-15,4.718188412460988e-16,1.5570021761121263e-15,6.605463777445384e-16,5.661826094953186e-16,5.661826094953186e-16,6.605463777445384e-16,6.605463777445384e-16
additive,20260924,10,555,1,18.824564473822164,True,True,64,1.8824564473822165e-07,4.618527782440651e-14,33.58142775540752,4.075196529435792e-13,6.237206518462591e-15,4.012824464251166e-13,,2.1648291173497514e-14,3.3133337704233114e-16,2.131695779645518e-14,5.10702591327572e-15,2.6201263381153694e-14,1.4210854715202004e-14,0.0,7.105427357601002e-15,7.105427357601002e-15,1.4479422951635135e-14,7.105427357601002e-15,1.9575883545780917,1.1322293464574242,1.226728987239857e-15,1.8872753649843955e-16,3.585823193470351e-15,3.774550729968791e-16,9.861013782043466e-15,7.549101459937582e-16,1.3847882990573002e-14,1.0144105086791125e-15,1.0191286970915736e-14,1.3446836975513818e-15,3.349913772847302e-15,8.25682972180673e-16,2.359094206230494e-16,2.359094206230494e-16,1.3446836975513818e-15,1.3446836975513818e-15
additive,20260924,11,1680,1,18.824564473822164,True,True,32,1.8824564473822165e-07,5.911040545925061e-10,25.18952504965847,4.893280225459761e-13,6.330253781478795e-15,4.829977687644974e-13,,2.5994121841514368e-14,3.3627624109348073e-16,2.5657845600420887e-14,1.021405182655144e-14,2.398081733190338e-14,4.440892098500626e-15,0.0,3.552713678800501e-15,1.0658141036401503e-14,5.2212202815228794e-15,8.881784197001252e-16,1.5117930365818106,0.7034544447620338,1.3682746396136867e-15,1.8872753649843955e-16,4.505869933900244e-15,2.830913047476593e-16,8.39837537418056e-15,6.605463777445384e-16,1.2715517771582364e-14,8.25682972180673e-16,9.530740593171198e-15,9.672286245545026e-16,3.1140043522242526e-15,8.728648563052829e-16,1.8872753649843955e-16,1.8872753649843955e-16,9.672286245545026e-16,9.672286245545026e-16
additive,20260924,12,2586,1,18.824564473822164,True,True,32,1.8824564473822165e-07,2.6269713515603144e-08,31.068089306364378,6.347228298508867e-13,5.571865720133656e-15,6.29150964130753e-13,,3.371779627271301e-14,2.9598909063112774e-16,3.342180718208188e-14,5.551115123125783e-15,3.552713678800501e-14,3.552713678800501e-15,0.0,0.0,0.0,3.8260400139105974e-15,1.7763568394002505e-15,1.8240745910836837,1.051556780951206,1.8400934808597855e-15,3.5386413093457416e-16,6.8413731980684334e-15,7.549101459937582e-16,1.557002176112126e-14,1.1323652189906373e-15,2.0830801841015266e-14,1.226728987239857e-15,1.469715690481598e-14,1.4862293499252115e-15,5.425916674330137e-15,1.8872753649843954e-15,2.5950036268535437e-16,2.5950036268535437e-16,1.8872753649843954e-15,1.8872753649843954e-15
additive,20260924,13,3766,1,18.824564473822164,True,True,32,1.8824564473822165e-07,6.682667930135722e-08,27.003865630296687,3.984115947206067e-13,3.974730597565755e-15,3.9443686412304094e-13,,2.116445218558157e-14,2.1114595257133832e-16,2.095330623301023e-14,5.963483675129412e-15,3.172462292866385e-14,2.3092638912203256e-14,0.0,2.4868995751603507e-14,3.552713678800501e-15,2.1699044677483297e-14,1.7763568394002505e-15,1.6081745801315317,0.7129816605625758,1.1913425741463997e-15,1.8872753649843955e-16,4.328937868432957e-15,4.24636957121489e-16,8.893785157488963e-15,4.718188412460988e-16,1.2243698930336266e-14,9.200467404298927e-16,9.3066266435793e-15,8.728648563052829e-16,3.762755258937638e-15,1.5570021761121263e-15,7.549101459937582e-16,7.549101459937582e-16,1.5570021761121263e-15,1.5570021761121263e-15
additive,20260924,14,4718,1,18.824564473822164,True,True,32,1.8824564473822165e-07,1.4478551690899621e-09,20.8757201393397,2.5930831556072086e-13,5.4217212729938745e-15,2.5388659428772697e-13,,1.3774996809159673e-14,2.8801310545768187e-16,1.348698370370199e-14,7.105427357601002e-15,1.51684220739412e-14,3.552713678800501e-15,0.0,1.0658141036401503e-14,7.105427357601002e-15,3.815202122479734e-15,3.552713678800501e-15,1.2862298001645889,0.6881228713878441,1.226728987239857e-15,1.651365944361346e-16,3.4914594252211318e-15,1.8872753649843955e-16,6.617259248476537e-15,3.774550729968791e-16,6.935736966317653e-15,5.661826094953186e-16,5.072052543395563e-15,8.020920301183681e-16,2.2647304379812745e-15,5.661826094953186e-16,4.836143122772513e-16,4.836143122772513e-16,8.020920301183681e-16,8.020920301183681e-16
additive,20260924,15,4831,1,18.824564473822164,True,True,32,1.8824564473822165e-07,3.929043757011641e-08,32.09789147354012,3.397141034086747e-13,7.532466713858606e-15,3.321816366948161e-13,,1.8046319418496418e-14,4.001402913907205e-16,1.7646179127105695e-14,7.105427357601002e-15,1.7319479184152442e-14,2.1316282072803006e-14,0.0,2.842170943040401e-14,7.105427357601002e-15,2.1385274503618997e-14,3.552713678800501e-15,1.8787798231015505,0.8763640771308855,8.49273914242978e-16,9.436376824921978e-17,3.3381183018161493e-15,1.8872753649843955e-16,6.994714321473416e-15,5.190007253707087e-16,1.0710287696286445e-14,8.020920301183681e-16,9.058921751925098e-15,9.436376824921977e-16,3.644800548626114e-15,9.436376824921977e-16,3.1847771784111673e-16,3.1847771784111673e-16,9.436376824921977e-16,9.436376824921977e-16
additive,20260924,16,6080,1,18.824564473822164,True,True,32,1.8824564473822165e-07,2.4938181297784467e-08,33.02001818640267,5.394096545091862e-13,8.028101992709124e-15,5.313815525164771e-13,,2.865456224813597e-14,4.264694677995431e-16,2.822809278033643e-14,1.0658141036401503e-14,3.68594044175552e-14,4.263256414560601e-14,0.0,3.552713678800501e-14,7.105427357601002e-15,4.549746822676969e-14,3.552713678800501e-15,1.9277651111354317,1.0364158786362843,1.5570021761121263e-15,2.830913047476593e-16,6.06287211001237e-15,5.661826094953186e-16,1.1748289147027862e-14,7.785010880560632e-16,1.5923885892055837e-14,1.250319929302162e-15,1.2668335887457755e-14,1.4390474658006016e-15,6.180826820323895e-15,1.5570021761121263e-15,1.9108663070467005e-15,1.9108663070467005e-15,1.9108663070467005e-15,1.9108663070467005e-15
additive,20260924,17,6208,1,18.824564473822164,True,True,32,1.8824564473822165e-07,1.320117206660143e-07,31.13926144039487,4.934139076154121e-13,7.930296631015958e-15,4.854836109843961e-13,,2.621117255071499e-14,4.212738436548689e-16,2.578989870706012e-14,7.105427357601002e-15,3.1530333899354446e-14,3.552713678800501e-14,0.0,3.197442310920451e-14,1.4210854715202004e-14,3.94382939004702e-14,3.552713678800501e-15,1.8278554028060185,0.9724718202988833,1.8872753649843954e-15,3.302731888722692e-16,5.756189863202406e-15,6.605463777445384e-16,1.1937016683526301e-14,7.077282618691483e-16,1.4980248209563638e-14,1.3446836975513818e-15,1.1842652915277082e-14,1.674956886423651e-15,4.24636957121489e-15,1.203138045177552e-15,3.774550729968791e-16,3.774550729968791e-16,1.674956886423651e-15,1.674956886423651e-15
additive,20260924,18,7156,1,18.824564473822164,True,True,32,1.8824564473822165e-07,4.826148369829752e-10,21.854350771994675,3.4366861208686337e-13,6.123540827846206e-15,3.3754507125901716e-13,,1.8256391140670275e-14,3.252952192525745e-16,1.79310959214177e-14,7.105427357601002e-15,2.9531932455029164e-14,1.4210854715202004e-14,0.0,1.4210854715202004e-14,7.105427357601002e-15,1.442814122145007e-14,1.7763568394002505e-15,1.3346216453232367,0.708124278040913,7.785010880560632e-16,9.436376824921978e-17,2.8309130474765932e-15,2.5950036268535437e-16,6.2044177623862005e-15,4.718188412460988e-16,9.601513419358112e-15,6.369554356822335e-16,8.988148925738184e-15,1.226728987239857e-15,5.756189863202406e-15,1.226728987239857e-15,1.5805931181744312e-15,1.5805931181744312e-15,1.5805931181744312e-15,1.5805931181744312e-15
additive,20260924,19,8365,1,18.824564473822164,True,True,32,1.8824564473822165e-07,5.673699154939982e-08,21.070331204386328,3.086484771467705e-13,6.038688068106997e-15,3.026097890786635e-13,,1.6396048767873677e-14,3.2078766425138407e-16,1.6075261103622292e-14,5.329070518200751e-15,1.7957857423311907e-14,8.881784197001252e-15,0.0,7.105427357601002e-15,3.552713678800501e-15,9.419978025129066e-15,8.881784197001252e-16,1.292972895961804,0.4956307092521023,9.436376824921977e-16,9.436376824921978e-17,2.807322105414288e-15,1.8872753649843955e-16,6.086463052074675e-15,2.830913047476593e-16,8.30401160593134e-15,4.718188412460988e-16,7.92655653293446e-15,5.661826094953186e-16,3.326322830784997e-15,8.964557983675878e-16,7.549101459937582e-16,7.549101459937582e-16,8.964557983675878e-16,8.964557983675878e-16
additive,20260924,20,368,2,18.824564473822164,True,True,64,1.8824564473822165e-07,2.389199948993337e-13,4.364029592855767,3.8334890817282026e-13,4.3502238848229055e-15,3.7899868428799735e-13,,2.0364290961733183e-14,2.310929366186622e-16,2.013319802511452e-14,3.901640915111265e-15,2.55351295663786e-14,5.329070518200751e-15,0.0,5.329070518200751e-15,7.105427357601002e-15,5.262457136723243e-15,0.0,0.377743544109596,0.20563135791197576,9.908195666168076e-16,9.436376824921978e-17,3.2555500045980823e-15,1.8872753649843955e-16,7.077282618691483e-15,3.774550729968791e-16,1.0521560159788005e-14,7.549101459937582e-16,1.1229288421657152e-14,9.436376824921977e-16,6.1336449361992854e-15,1.3682746396136867e-15,1.1795471031152472e-15,1.1795471031152472e-15,1.3682746396136867e-15,1.3682746396136867e-15
