beta_requested,rep,d,m_edges,beta_formula,rank_B,numerical_nullity,rank_tolerance,R_hidden,D_hidden,H_hidden,max_abs_Ah,l2_Ah
8,0,12,19,8,11,8,1.1011185962986958e-14,1.0000000000000002,1.1648670982517787e-16,1.0,5.551115123125783e-17,9.069286551935479e-17
8,1,12,19,8,11,8,1.1291044052782481e-14,0.9999999999999999,1.2896584841715075e-16,0.9999999999999998,9.020562075079397e-17,1.1553144597753643e-16
8,2,12,19,8,11,8,1.1445147513512674e-14,1.0,2.0155117536374579e-16,0.9999999999999998,8.326672684688674e-17,1.5370785913662278e-16
8,3,12,19,8,11,8,1.115868515089744e-14,1.0,1.8127860323957634e-16,0.9999999999999998,4.85722573273506e-17,1.122756132876685e-16
8,4,12,19,8,11,8,1.1134638416873867e-14,1.0000000000000002,1.5157146371347352e-16,1.0,5.551115123125783e-17,1.0120387017321368e-16
8,5,12,19,8,11,8,1.1540919816356363e-14,1.0000000000000002,1.3964523981613297e-16,1.0,6.938893903907228e-17,1.0377938793844371e-16
8,6,12,19,8,11,8,1.0946304346539178e-14,0.9999999999999998,2.3505503099485736e-16,0.9999999999999996,9.020562075079397e-17,1.57363420505105e-16
8,7,12,19,8,11,8,1.1303397882988401e-14,1.0,1.6722961677877618e-16,0.9999999999999998,7.979727989493313e-17,1.3496062297784928e-16
8,8,12,19,8,11,8,1.1313666551367003e-14,1.0000000000000002,1.7661653389788867e-16,1.0,9.020562075079397e-17,1.3089998087755483e-16
8,9,12,19,8,11,8,1.1158620339037352e-14,1.0,1.194790794079026e-16,0.9999999999999999,5.551115123125783e-17,9.194954925611265e-17
8,10,12,19,8,11,8,1.1286534355058529e-14,1.0,1.72967146414988e-16,0.9999999999999998,7.632783294297951e-17,1.2565971909423268e-16
8,11,12,19,8,11,8,1.1505589571798617e-14,1.0000000000000002,1.3156461245871156e-16,1.0,8.326672684688674e-17,1.2090628740662518e-16
8,12,12,19,8,11,8,1.0724720309532806e-14,0.9999999999999999,1.8735013540549517e-16,0.9999999999999997,6.938893903907228e-17,1.2528499130684399e-16
8,13,12,19,8,11,8,1.2088153371710528e-14,0.9999999999999999,1.590512310669456e-16,0.9999999999999998,7.632783294297951e-17,1.27351706678618e-16
8,14,12,19,8,11,8,1.0780799848554078e-14,0.9999999999999999,1.6653345369377348e-16,0.9999999999999998,9.71445146547012e-17,1.3333042230303552e-16
8,15,12,19,8,11,8,1.1337699448944919e-14,0.9999999999999999,2.093614527676364e-16,0.9999999999999997,8.326672684688674e-17,1.3544866009755057e-16
8,16,12,19,8,11,8,1.0607624154121903e-14,1.0000000000000002,1.0755285551056204e-16,1.0000000000000002,4.163336342344337e-17,7.569439599172468e-17
8,17,12,19,8,11,8,1.088002512828909e-14,1.0,2.0310190596833005e-16,0.9999999999999998,9.71445146547012e-17,1.6288866334811044e-16
8,18,12,19,8,11,8,1.0401185120289933e-14,1.0000000000000002,1.5092094240998222e-16,1.0,6.938893903907228e-17,1.0701992635966371e-16
8,19,12,19,8,11,8,1.1409323996453561e-14,0.9999999999999999,2.231288070975168e-16,0.9999999999999997,9.497611030973019e-17,1.6783673753059262e-16
8,20,12,19,8,11,8,1.2187931879471632e-14,1.0000000000000002,1.431621197109789e-16,1.0,5.551115123125783e-17,1.0988712695043147e-16
8,21,12,19,8,11,8,1.1341207952830934e-14,1.0,1.819734828604587e-16,0.9999999999999998,6.938893903907228e-17,1.2748708734822906e-16
8,22,12,19,8,11,8,1.1231865058563535e-14,1.0000000000000002,2.2768245622195593e-16,1.0,8.326672684688674e-17,1.585185148793722e-16
8,23,12,19,8,11,8,1.101527609719796e-14,1.0,2.1738809578619834e-16,0.9999999999999998,1.0581813203458523e-16,1.6448251250243825e-16
8,24,12,19,8,11,8,1.135341926751938e-14,0.9999999999999999,1.3460062135150837e-16,0.9999999999999998,4.804788581069618e-17,9.362311982159605e-17
8,25,12,19,8,11,8,1.0969493677269846e-14,0.9999999999999998,1.1839487723541708e-16,0.9999999999999997,5.551115123125783e-17,9.100687379121228e-17
8,26,12,19,8,11,8,1.080834863273994e-14,1.0000000000000002,1.255750721538523e-16,1.0,8.326672684688674e-17,1.0729996021267736e-16
8,27,12,19,8,11,8,1.1168838843021454e-14,1.0,1.864777659469679e-16,0.9999999999999998,8.326672684688674e-17,1.3000591300611177e-16
8,28,12,19,8,11,8,1.0989011293213032e-14,1.0,1.224280496204532e-16,0.9999999999999999,6.938893903907228e-17,1.0352565212008619e-16
8,29,12,19,8,11,8,1.149084592577014e-14,0.9999999999999999,1.1731067506293158e-16,0.9999999999999998,4.5102810375396984e-17,8.826764162052888e-17
8,30,12,19,8,11,8,1.1123645748025163e-14,1.0,1.6511764418023955e-16,0.9999999999999999,6.938893903907228e-17,1.2128104002148508e-16
8,31,12,19,8,11,8,1.2122214865913033e-14,1.0,1.2043802276590201e-16,0.9999999999999999,5.551115123125783e-17,8.986431405609937e-17
8,32,12,19,8,11,8,1.2094471718539695e-14,0.9999999999999999,1.3183898417423734e-16,0.9999999999999998,6.245004513516506e-17,9.959186318969168e-17
8,33,12,19,8,11,8,1.2068642396547065e-14,1.0,1.3926812520094472e-16,0.9999999999999999,5.551115123125783e-17,1.0955588688167905e-16
8,34,12,19,8,11,8,1.1416586902840381e-14,1.0000000000000002,2.1098469691676089e-16,1.0,1.1102230246251565e-16,1.6234321463451244e-16
8,35,12,19,8,11,8,1.2157593830212505e-14,1.0,1.6448475194034667e-16,0.9999999999999999,6.245004513516506e-17,1.1460853651659887e-16
8,36,12,19,8,11,8,1.165673297226952e-14,1.0,2.740863092043355e-16,0.9999999999999998,9.71445146547012e-17,1.900175585543439e-16
8,37,12,19,8,11,8,1.2075423627958379e-14,0.9999999999999999,2.8449465006019636e-16,0.9999999999999996,9.71445146547012e-17,1.8437099424376578e-16
8,38,12,19,8,11,8,1.1350377192612603e-14,1.0,1.1796119636642288e-16,0.9999999999999999,4.163336342344337e-17,8.312204085252724e-17
8,39,12,19,8,11,8,1.1597047917237017e-14,0.9999999999999999,2.445960101127298e-16,0.9999999999999997,9.367506770274758e-17,1.7292069575207268e-16
8,40,12,19,8,11,8,1.142371718486755e-14,0.9999999999999999,2.1482043003270546e-16,0.9999999999999997,8.326672684688674e-17,1.4946018893490637e-16
8,41,12,19,8,11,8,1.1268517034169134e-14,1.0,9.4418262333393e-17,0.9999999999999999,4.163336342344337e-17,6.698405811522303e-17
8,42,12,19,8,11,8,1.1139213431809256e-14,1.0,1.2248476691377103e-16,0.9999999999999999,5.551115123125783e-17,8.891535953400003e-17
8,43,12,19,8,11,8,1.1811215650462132e-14,0.9999999999999999,1.8983747576256758e-16,0.9999999999999997,8.326672684688674e-17,1.5079879354491083e-16
8,44,12,19,8,11,8,1.1511714832538573e-14,0.9999999999999998,2.218070704507485e-16,0.9999999999999996,5.898059818321144e-17,1.3788832415529042e-16
8,45,12,19,8,11,8,1.0638443643249181e-14,1.0000000000000002,1.5525775109992423e-16,1.0,6.938893903907228e-17,1.1792292419874714e-16
8,46,12,19,8,11,8,1.1537144704321328e-14,1.0,3.0711716972229366e-16,0.9999999999999997,1.3183898417423734e-16,2.272974465236678e-16
8,47,12,19,8,11,8,1.0447178231323581e-14,1.0,1.8520112761836557e-16,0.9999999999999998,6.938893903907228e-17,1.2730933824288191e-16
8,48,12,19,8,11,8,1.1414610705952467e-14,1.0,1.3647442464474097e-16,0.9999999999999999,5.551115123125783e-17,9.503242922084398e-17
8,49,12,19,8,11,8,1.0843561942086116e-14,1.0,1.3010426069826053e-16,0.9999999999999999,5.551115123125783e-17,9.545709009488038e-17
8,50,12,19,8,11,8,1.1595746149832043e-14,0.9999999999999998,2.2898349882893854e-16,0.9999999999999996,7.979727989493313e-17,1.6027192715277606e-16
8,51,12,19,8,11,8,1.1019458356265972e-14,1.0,1.8650197527581887e-16,0.9999999999999998,8.326672684688674e-17,1.4665718162236058e-16
8,52,12,19,8,11,8,1.089061687118959e-14,1.0,1.1723854679345725e-16,0.9999999999999999,4.85722573273506e-17,8.651672640728928e-17
8,53,12,19,8,11,8,1.118587946251559e-14,0.9999999999999998,1.8518173106052416e-16,0.9999999999999996,6.418476861114186e-17,1.3238849953945535e-16
8,54,12,19,8,11,8,1.1170766849288628e-14,1.0000000000000002,2.2719353041584497e-16,1.0,7.37257477290143e-17,1.5118781260007415e-16
8,55,12,19,8,11,8,1.2116920748949433e-14,0.9999999999999999,2.502725774392764e-16,0.9999999999999997,1.1102230246251565e-16,1.7521214711631386e-16
8,56,12,19,8,11,8,1.1016129717055641e-14,1.0000000000000002,1.1140949176735624e-16,1.0,5.551115123125783e-17,8.684115171493778e-17
8,57,12,19,8,11,8,1.1663517932695e-14,0.9999999999999999,2.3977956090211205e-16,0.9999999999999997,8.326672684688674e-17,1.5719211728074394e-16
8,58,12,19,8,11,8,1.086032549964912e-14,1.0000000000000002,3.348613749474728e-16,0.9999999999999999,1.249000902703301e-16,2.559717333496886e-16
8,59,12,19,8,11,8,1.059015886996826e-14,1.0,1.5612511283791264e-16,0.9999999999999999,7.632783294297951e-17,1.125299488329488e-16
8,60,12,19,8,11,8,1.104370752362951e-14,1.0,1.314478728638973e-16,0.9999999999999999,5.4728928610577746e-17,9.620045709933103e-17
8,61,12,19,8,11,8,1.1441119931378225e-14,1.0,1.457167719820518e-16,0.9999999999999999,5.551115123125783e-17,1.0245154072492241e-16
8,62,12,19,8,11,8,1.1026668236643839e-14,1.0,1.9919146030498955e-16,0.9999999999999998,8.500145032286355e-17,1.3783982031237718e-16
8,63,12,19,8,11,8,1.1147392070608282e-14,1.0,1.8172434683291275e-16,0.9999999999999998,5.551115123125783e-17,1.2972232081483806e-16
8,64,12,19,8,11,8,1.1497371370098399e-14,1.0,1.12381184766892e-16,0.9999999999999999,4.85722573273506e-17,9.284776196318658e-17
8,65,12,19,8,11,8,1.1498836446111592e-14,1.0000000000000002,1.8735013540549517e-16,1.0,6.938893903907228e-17,1.415262216750919e-16
8,66,12,19,8,11,8,1.0988886407718522e-14,1.0000000000000002,1.0123948449935851e-16,1.0000000000000002,4.5102810375396984e-17,7.576872740518378e-17
8,67,12,19,8,11,8,1.1587714511095075e-14,1.0,2.1374473755840212e-16,0.9999999999999998,1.1102230246251565e-16,1.645297882670183e-16
8,68,12,19,8,11,8,1.0840721432792101e-14,0.9999999999999998,1.8559955920193294e-16,0.9999999999999996,1.0462550964485118e-16,1.573447315639704e-16
8,69,12,19,8,11,8,1.1568126823067588e-14,0.9999999999999998,2.501058600817394e-16,0.9999999999999996,1.249000902703301e-16,1.999933932719498e-16
8,70,12,19,8,11,8,1.1604984652787406e-14,0.9999999999999999,2.042026277857619e-16,0.9999999999999997,9.020562075079397e-17,1.4685169149957412e-16
8,71,12,19,8,11,8,1.0874734085667117e-14,1.0,2.1137114420935643e-16,0.9999999999999998,6.938893903907228e-17,1.353205467769971e-16
8,72,12,19,8,11,8,1.0972322850220092e-14,1.0000000000000002,2.169281795072648e-16,1.0,1.1102230246251565e-16,1.7053857884488453e-16
8,73,12,19,8,11,8,1.1261517116940427e-14,1.0,1.823946951806494e-16,0.9999999999999998,6.938893903907228e-17,1.231322252766841e-16
8,74,12,19,8,11,8,1.1309189604022566e-14,1.0,2.2666987964895676e-16,0.9999999999999998,1.0408340855860843e-16,1.6606682296528168e-16
8,75,12,19,8,11,8,1.2095052958728594e-14,1.0,1.3384640990727532e-16,0.9999999999999999,4.336808689942018e-17,9.845311940765062e-17
8,76,12,19,8,11,8,1.1485271400598843e-14,1.0,1.305555583464547e-16,0.9999999999999999,5.551115123125783e-17,9.5209081696802e-17
8,77,12,19,8,11,8,1.0793246034807971e-14,1.0,1.122451594765982e-16,0.9999999999999999,5.551115123125783e-17,8.773802419916038e-17
8,78,12,19,8,11,8,1.1414801133305934e-14,1.0,1.1520644943247843e-16,0.9999999999999999,5.551115123125783e-17,8.53947635099315e-17
8,79,12,19,8,11,8,1.1251867443969588e-14,1.0000000000000002,2.1315409834694441e-16,1.0,8.326672684688674e-17,1.6068734778982463e-16
8,80,12,19,8,11,8,1.2117216349955596e-14,0.9999999999999998,1.2792816622988592e-16,0.9999999999999997,5.551115123125783e-17,8.84880845665415e-17
8,81,12,19,8,11,8,1.1145164749994536e-14,1.0,1.3632412721183896e-16,0.9999999999999999,4.163336342344337e-17,8.993442162227197e-17
8,82,12,19,8,11,8,1.1425253457988196e-14,1.0000000000000002,1.0969204942598543e-16,1.0000000000000002,7.632783294297951e-17,1.0015208934598327e-16
8,83,12,19,8,11,8,1.1225989344703008e-14,1.0,1.4488665579570628e-16,0.9999999999999999,5.551115123125783e-17,1.0152593435043094e-16
8,84,12,19,8,11,8,1.121340845306686e-14,1.0,9.299076916904267e-17,0.9999999999999999,2.7755575615628914e-17,6.173597996368526e-17
8,85,12,19,8,11,8,1.0634751619417485e-14,0.9999999999999999,1.43982048506075e-16,0.9999999999999998,6.938893903907228e-17,1.077764583621373e-16
8,86,12,19,8,11,8,1.1122411921902137e-14,1.0,1.4051260155412137e-16,0.9999999999999999,5.551115123125783e-17,1.0932887412460298e-16
8,87,12,19,8,11,8,1.1420873157141298e-14,1.0,1.6756966855151036e-16,0.9999999999999998,8.326672684688674e-17,1.2961205072167493e-16
8,88,12,19,8,11,8,1.1087565498157364e-14,0.9999999999999999,2.2871103643916395e-16,0.9999999999999997,8.326672684688674e-17,1.5472935555214531e-16
8,89,12,19,8,11,8,1.1416087257642809e-14,1.0,1.8730647929054393e-16,0.9999999999999998,1.1102230246251565e-16,1.4626283320082222e-16
8,90,12,19,8,11,8,1.117087924547833e-14,1.0,2.0644777720157023e-16,0.9999999999999998,8.673617379884035e-17,1.4687208549584493e-16
8,91,12,19,8,11,8,1.0777815255805446e-14,0.9999999999999999,2.437286483747414e-16,0.9999999999999997,8.326672684688674e-17,1.5843069100819536e-16
8,92,12,19,8,11,8,1.138624992949176e-14,0.9999999999999999,1.951563910473908e-16,0.9999999999999997,8.326672684688674e-17,1.4234249143548578e-16
8,93,12,19,8,11,8,1.1182558945039626e-14,1.0000000000000002,1.5525775109992423e-16,1.0,9.71445146547012e-17,1.2498438865835742e-16
8,94,12,19,8,11,8,1.1097136779983694e-14,1.0000000000000002,1.5612511283791264e-16,1.0,7.632783294297951e-17,1.184703104989684e-16
8,95,12,19,8,11,8,1.1419562935351151e-14,1.0,9.470189227495277e-17,0.9999999999999999,6.938893903907228e-17,8.886143354736618e-17
8,96,12,19,8,11,8,1.0969440349648947e-14,0.9999999999999999,1.3975310589613695e-16,0.9999999999999998,5.551115123125783e-17,1.0391891173285785e-16
8,97,12,19,8,11,8,1.1426712359745534e-14,1.0,1.8597278615955558e-16,0.9999999999999998,8.326672684688674e-17,1.4102687392906461e-16
8,98,12,19,8,11,8,1.094585383668698e-14,0.9999999999999999,2.463307335887066e-16,0.9999999999999997,7.632783294297951e-17,1.724283721331207e-16
8,99,12,19,8,11,8,1.067589032281038e-14,0.9999999999999999,1.3357370765021415e-16,0.9999999999999998,4.163336342344337e-17,9.303035895658009e-17
